client_id,genre,age,ville,canal_acquisition,segment_marketing,nb_achats,ca_total,panier_moyen,derniere_achat,recence_jours,frequence_mensuelle,churn
240,F,26,Abidjan,Boutique,Occasionnel,3,23138.0,7712.666666666667,2024-10-11,81,0.08333333333333333,1
241,M,41,Bouaké,Réseaux sociaux,Occasionnel,24,498981.0,20790.875,2024-09-27,95,0.6666666666666666,1
242,M,35,Daloa,Site Web,Nouveau,23,772394.0,33582.34782608696,2024-12-16,15,0.6388888888888888,0
243,F,18,Abidjan,Mobile Money,Occasionnel,28,733331.0,26190.39285714286,2024-12-18,13,0.7777777777777778,1
244,M,30,Yamoussoukro,Boutique,Occasionnel,32,993493.0,31046.65625,2024-12-14,17,0.8888888888888888,0
245,M,33,Abidjan,Mobile Money,Nouveau,27,1153063.0,42706.03703703704,2024-12-10,21,0.75,0
246,M,28,Yamoussoukro,Mobile Money,Fidèle,31,1297301.0,41848.41935483871,2024-11-27,34,0.8611111111111112,0
247,M,50,Yamoussoukro,Site Web,Régulier,34,709050.0,20854.41176470588,2024-12-20,11,0.9444444444444444,0
248,F,39,Yamoussoukro,Mobile Money,Nouveau,28,802368.0,28656.0,2024-12-22,9,0.7777777777777778,1
249,F,49,San-Pédro,Réseaux sociaux,Fidèle,26,668036.0,25693.69230769231,2024-09-12,110,0.7222222222222222,1
250,F,36,Abidjan,Boutique,Fidèle,31,685463.0,22111.709677419356,2024-11-22,39,0.8611111111111112,0
251,M,34,Abidjan,Site Web,Fidèle,27,1015759.0,37620.7037037037,2024-12-04,27,0.75,0
252,M,23,Yamoussoukro,Réseaux sociaux,Nouveau,33,1295879.0,39269.06060606061,2024-11-06,55,0.9166666666666666,0
253,F,34,Abidjan,Site Web,Occasionnel,25,950592.0,38023.68,2024-04-08,267,0.6944444444444444,1
254,F,34,Abidjan,Réseaux sociaux,Occasionnel,35,1090314.0,31151.82857142857,2024-12-20,11,0.9722222222222222,0
255,F,18,Daloa,Réseaux sociaux,Régulier,38,1117836.0,29416.736842105263,2024-10-18,74,1.0555555555555556,0
256,M,28,Abidjan,Boutique,Régulier,4,124840.0,31210.0,2023-08-24,495,0.1111111111111111,1
257,M,30,Abidjan,Mobile Money,Régulier,6,303888.0,50648.0,2024-07-30,154,0.16666666666666666,1
258,F,38,Abengourou,Mobile Money,Régulier,38,1102032.0,29000.842105263157,2024-12-29,2,1.0555555555555556,0
259,F,39,Abidjan,Réseaux sociaux,Fidèle,33,879725.0,26658.333333333332,2024-12-28,3,0.9166666666666666,0
260,M,27,Abidjan,Mobile Money,Occasionnel,39,957773.0,24558.28205128205,2024-12-30,1,1.0833333333333333,0
261,F,39,Abidjan,Partenaire,Fidèle,34,958168.0,28181.41176470588,2024-12-29,2,0.9444444444444444,0
262,M,31,Abidjan,Mobile Money,Régulier,30,873723.0,29124.1,2024-12-18,13,0.8333333333333334,0
263,F,18,Yamoussoukro,Site Web,Nouveau,25,682647.0,27305.88,2024-08-23,130,0.6944444444444444,1
264,F,28,Daloa,Mobile Money,Régulier,26,992863.0,38187.03846153846,2024-12-23,8,0.7222222222222222,0
265,M,45,Bouaké,Partenaire,Nouveau,26,619037.0,23809.115384615383,2024-12-09,22,0.7222222222222222,0
266,F,18,Abidjan,Mobile Money,Nouveau,3,40380.0,13460.0,2024-10-06,86,0.08333333333333333,1
267,F,35,Abidjan,Boutique,VIP,31,1278258.0,41234.12903225807,2024-10-31,61,0.8611111111111112,0
268,F,51,Abidjan,Réseaux sociaux,Occasionnel,32,967308.0,30228.375,2024-12-26,5,0.8888888888888888,0
269,F,25,Yamoussoukro,Mobile Money,Occasionnel,4,35548.0,8887.0,2023-09-26,462,0.1111111111111111,1
270,F,34,Bouaké,Mobile Money,VIP,34,877067.0,25796.08823529412,2024-12-30,1,0.9444444444444444,0
271,F,19,Abidjan,Réseaux sociaux,Occasionnel,30,705328.0,23510.933333333334,2024-10-22,70,0.8333333333333334,0
272,F,51,San-Pédro,Réseaux sociaux,Nouveau,30,667442.0,22248.066666666666,2024-12-19,12,0.8333333333333334,0
273,F,33,Daloa,Mobile Money,Nouveau,22,1066867.0,48493.954545454544,2024-12-15,16,0.6111111111111112,0
274,M,34,Abidjan,Boutique,Occasionnel,36,857212.0,23811.444444444445,2024-11-28,33,1.0,0
275,M,48,Bouaké,Mobile Money,Nouveau,30,639362.0,21312.066666666666,2024-12-25,6,0.8333333333333334,0
276,F,41,Bouaké,Mobile Money,Nouveau,17,754377.0,44375.117647058825,2024-12-09,22,0.4722222222222222,0
277,F,24,Abidjan,Site Web,Régulier,26,749318.0,28819.923076923078,2024-12-09,22,0.7222222222222222,0
278,F,26,Abidjan,Mobile Money,Nouveau,29,750413.0,25876.310344827587,2024-12-02,29,0.8055555555555556,0
279,M,39,Yamoussoukro,Boutique,Occasionnel,28,634747.0,22669.535714285714,2024-12-25,6,0.7777777777777778,0
280,M,27,Man,Mobile Money,Nouveau,25,761501.0,30460.04,2024-11-17,44,0.6944444444444444,0
281,F,18,Bouaké,Réseaux sociaux,Occasionnel,22,530961.0,24134.590909090908,2024-11-20,41,0.6111111111111112,0
282,F,33,Bouaké,Boutique,Régulier,26,827776.0,31837.53846153846,2024-10-21,71,0.7222222222222222,0
283,F,18,Bouaké,Mobile Money,Occasionnel,25,490104.0,19604.16,2024-12-23,8,0.6944444444444444,0
284,F,51,Abidjan,Partenaire,Nouveau,22,832397.0,37836.22727272727,2024-08-15,138,0.6111111111111112,1
285,M,35,Abidjan,Réseaux sociaux,Nouveau,40,1131573.0,28289.325,2024-12-10,21,1.1111111111111112,0
286,F,24,Abidjan,Mobile Money,Nouveau,29,895222.0,30869.724137931036,2024-12-23,8,0.8055555555555556,0
287,F,26,Korhogo,Partenaire,Nouveau,28,922624.0,32950.857142857145,2024-12-17,14,0.7777777777777778,0
288,F,18,San-Pédro,Mobile Money,Occasionnel,24,643981.0,26832.541666666668,2024-10-30,62,0.6666666666666666,0
289,M,21,Man,Mobile Money,Nouveau,38,1216899.0,32023.657894736843,2024-12-25,6,1.0555555555555556,0
290,F,45,Abidjan,Boutique,Nouveau,27,607052.0,22483.40740740741,2024-12-28,3,0.75,0
291,M,58,Abidjan,Mobile Money,Nouveau,27,563966.0,20887.62962962963,2024-08-12,141,0.75,1
292,F,41,Bouaké,Site Web,Régulier,5,286702.0,57340.4,2024-09-09,113,0.1388888888888889,1
293,M,32,Abidjan,Boutique,Occasionnel,33,924806.0,28024.424242424244,2024-12-19,12,0.9166666666666666,0
294,F,29,Abidjan,Réseaux sociaux,Occasionnel,26,762999.0,29346.115384615383,2024-10-24,68,0.7222222222222222,0
295,M,23,Daloa,Mobile Money,Occasionnel,4,51528.0,12882.0,2024-02-15,320,0.1111111111111111,1
296,M,56,Yamoussoukro,Mobile Money,Occasionnel,34,852350.0,25069.117647058825,2024-10-02,90,0.9444444444444444,0
297,M,31,Bouaké,Boutique,Nouveau,40,1321071.0,33026.775,2024-11-20,41,1.1111111111111112,0
298,M,57,Abidjan,Mobile Money,Occasionnel,33,966964.0,29301.939393939392,2024-11-30,31,0.9166666666666666,0
299,M,49,Abidjan,Partenaire,Occasionnel,32,978201.0,30568.78125,2024-11-12,49,0.8888888888888888,0
300,M,18,Abidjan,Site Web,Occasionnel,29,980029.0,33794.10344827586,2024-12-05,26,0.8055555555555556,0
301,M,26,Abidjan,Site Web,Nouveau,6,94891.0,15815.166666666666,2024-03-09,297,0.16666666666666666,1
302,F,26,Abidjan,Site Web,Fidèle,38,1024221.0,26953.184210526317,2024-12-26,5,1.0555555555555556,0
303,M,33,Abidjan,Mobile Money,Régulier,30,808634.0,26954.466666666667,2024-10-19,73,0.8333333333333334,0
304,F,33,Gagnoa,Mobile Money,Nouveau,37,1096436.0,29633.405405405407,2024-12-13,18,1.0277777777777777,0
306,F,22,Abidjan,Réseaux sociaux,Nouveau,21,468738.0,22320.85714285714,2024-10-14,78,0.5833333333333334,0
307,F,36,Abidjan,Mobile Money,Nouveau,32,811105.0,25347.03125,2024-11-14,47,0.8888888888888888,0
308,M,40,Yamoussoukro,Mobile Money,Nouveau,28,690010.0,24643.214285714286,2024-10-26,66,0.7777777777777778,0
309,F,33,Abidjan,Site Web,Fidèle,35,1015522.0,29014.914285714287,2024-12-10,21,0.9722222222222222,0
310,F,35,Abidjan,Mobile Money,Nouveau,29,916521.0,31604.172413793105,2024-12-28,3,0.8055555555555556,0
311,F,22,Abidjan,Boutique,Régulier,3,45731.0,15243.666666666666,2024-11-25,36,0.08333333333333333,0
312,F,35,Abidjan,Mobile Money,Régulier,4,186160.0,46540.0,2024-04-08,267,0.1111111111111111,1
313,F,39,Bouaké,Boutique,Occasionnel,26,748832.0,28801.23076923077,2024-12-08,23,0.7222222222222222,0
314,F,37,Abidjan,Boutique,Occasionnel,34,1302596.0,38311.64705882353,2024-11-23,38,0.9444444444444444,0
315,F,40,Abidjan,Réseaux sociaux,Nouveau,29,894533.0,30845.96551724138,2024-12-25,6,0.8055555555555556,0
316,F,49,Daloa,Site Web,Régulier,25,681381.0,27255.24,2024-12-18,13,0.6944444444444444,0
317,F,44,Abidjan,Mobile Money,Occasionnel,29,740950.0,25550.0,2024-11-30,31,0.8055555555555556,0
318,M,34,Bouaké,Site Web,Occasionnel,31,957968.0,30902.1935483871,2024-10-02,90,0.8611111111111112,0
319,F,21,Abidjan,Site Web,Nouveau,27,968650.0,35875.92592592593,2024-12-16,15,0.75,0
320,M,27,Bouaké,Site Web,Régulier,25,550788.0,22031.52,2024-12-17,14,0.6944444444444444,0
321,M,31,Abidjan,Partenaire,Régulier,17,563202.0,33129.529411764706,2024-07-25,159,0.4722222222222222,1
322,F,36,Abidjan,Réseaux sociaux,Occasionnel,26,757092.0,29118.923076923078,2024-12-03,28,0.7222222222222222,0
323,F,28,Abidjan,Mobile Money,Occasionnel,35,980480.0,28013.714285714286,2024-12-14,17,0.9722222222222222,0
324,M,23,Abengourou,Boutique,Nouveau,32,915754.0,28617.3125,2024-12-28,3,0.8888888888888888,1
325,M,20,Abidjan,Boutique,Nouveau,32,653367.0,20417.71875,2024-12-19,12,0.8888888888888888,1
326,M,18,Man,Boutique,Nouveau,23,496413.0,21583.17391304348,2024-12-21,10,0.6388888888888888,0
327,M,31,Man,Partenaire,Régulier,35,1103693.0,31534.085714285713,2024-12-27,4,0.9722222222222222,0
328,M,18,Abidjan,Site Web,Nouveau,32,1298579.0,40580.59375,2024-12-10,21,0.8888888888888888,0
329,M,22,Abidjan,Mobile Money,Nouveau,4,146119.0,36529.75,2024-07-25,159,0.1111111111111111,1
330,F,29,Abidjan,Partenaire,Nouveau,34,936444.0,27542.470588235294,2024-11-11,50,0.9444444444444444,0
331,M,19,Abengourou,Site Web,Nouveau,30,793529.0,26450.966666666667,2024-12-05,26,0.8333333333333334,0
332,F,38,Bouaké,Mobile Money,Occasionnel,30,625520.0,20850.666666666668,2024-12-10,21,0.8333333333333334,0
333,M,42,Abidjan,Réseaux sociaux,Régulier,29,747715.0,25783.275862068964,2024-11-24,37,0.8055555555555556,0
334,M,27,Abidjan,Boutique,Occasionnel,2,36901.0,18450.5,2023-04-02,639,0.05555555555555555,1
335,F,29,San-Pédro,Boutique,Occasionnel,30,705579.0,23519.3,2024-12-05,26,0.8333333333333334,0
336,M,39,Abidjan,Boutique,Occasionnel,29,730031.0,25173.48275862069,2024-12-22,9,0.8055555555555556,0
337,F,26,Abidjan,Partenaire,Occasionnel,32,1151559.0,35986.21875,2024-11-24,37,0.8888888888888888,0
338,M,25,Abidjan,Mobile Money,Fidèle,35,1221021.0,34886.31428571429,2024-12-19,12,0.9722222222222222,0
339,F,47,Abidjan,Mobile Money,Régulier,20,426640.0,21332.0,2024-12-03,28,0.5555555555555556,0
340,M,43,Korhogo,Site Web,Fidèle,25,870230.0,34809.2,2024-12-23,8,0.6944444444444444,0
341,F,40,Daloa,Réseaux sociaux,Fidèle,4,131079.0,32769.75,2024-06-29,185,0.1111111111111111,1
342,M,44,Abidjan,Mobile Money,Fidèle,24,679176.0,28299.0,2024-11-13,48,0.6666666666666666,0
343,M,18,Abidjan,Mobile Money,Occasionnel,19,312180.0,16430.526315789473,2024-12-17,14,0.5277777777777778,0
344,M,48,Daloa,Partenaire,Occasionnel,20,647210.0,32360.5,2024-12-11,20,0.5555555555555556,0
345,M,38,Abidjan,Site Web,Régulier,28,722162.0,25791.5,2024-11-15,46,0.7777777777777778,0
346,M,45,Abidjan,Boutique,Nouveau,36,717185.0,19921.805555555555,2024-12-10,21,1.0,0
347,M,38,Abidjan,Boutique,Occasionnel,28,749119.0,26754.25,2024-12-02,29,0.7777777777777778,0
348,F,34,Bouaké,Boutique,Fidèle,29,860103.0,29658.724137931036,2024-11-25,36,0.8055555555555556,0
349,M,30,Gagnoa,Site Web,Occasionnel,29,704833.0,24304.58620689655,2024-12-30,1,0.8055555555555556,0
351,M,30,Abidjan,Site Web,Occasionnel,28,907643.0,32415.821428571428,2024-10-17,75,0.7777777777777778,1
352,F,43,Yamoussoukro,Mobile Money,Nouveau,25,1051772.0,42070.88,2024-11-15,46,0.6944444444444444,0
353,M,18,Abidjan,Réseaux sociaux,Occasionnel,31,920051.0,29679.064516129034,2024-12-19,12,0.8611111111111112,1
354,M,28,Korhogo,Mobile Money,Occasionnel,28,692110.0,24718.214285714286,2024-09-21,101,0.7777777777777778,1
355,F,56,Abidjan,Réseaux sociaux,Occasionnel,39,1098873.0,28176.23076923077,2024-11-13,48,1.0833333333333333,0
356,M,27,Abidjan,Mobile Money,Occasionnel,31,1075360.0,34689.032258064515,2024-12-24,7,0.8611111111111112,0
357,M,31,Abidjan,Mobile Money,Nouveau,35,937341.0,26781.17142857143,2024-12-25,6,0.9722222222222222,0
358,M,24,Abidjan,Mobile Money,Occasionnel,27,516228.0,19119.555555555555,2024-12-21,10,0.75,0
359,F,37,Abidjan,Mobile Money,Nouveau,26,1003211.0,38585.03846153846,2024-12-13,18,0.7222222222222222,0
360,M,25,Bouaké,Boutique,Occasionnel,26,914348.0,35167.230769230766,2024-12-05,26,0.7222222222222222,1
361,M,31,Daloa,Site Web,Régulier,3,27339.0,9113.0,2024-08-30,123,0.08333333333333333,1
362,F,43,San-Pédro,Réseaux sociaux,Nouveau,34,1103505.0,32456.029411764706,2024-12-04,27,0.9444444444444444,0
363,F,26,Abidjan,Boutique,Fidèle,38,1071424.0,28195.36842105263,2024-12-23,8,1.0555555555555556,0
364,F,42,Abidjan,Boutique,Régulier,23,579683.0,25203.608695652172,2024-12-11,20,0.6388888888888888,0
365,M,43,Abidjan,Mobile Money,Nouveau,32,1084811.0,33900.34375,2024-12-26,5,0.8888888888888888,0
366,F,45,Abidjan,Réseaux sociaux,Occasionnel,36,839338.0,23314.944444444445,2024-10-22,70,1.0,0
367,M,35,Abidjan,Mobile Money,Nouveau,30,605759.0,20191.966666666667,2024-09-10,112,0.8333333333333334,1
368,M,69,Korhogo,Mobile Money,Nouveau,2,122028.0,61014.0,2022-10-24,799,0.05555555555555555,1
369,F,45,Gagnoa,Mobile Money,Fidèle,27,910825.0,33734.25925925926,2024-12-24,7,0.75,0
370,M,37,Abidjan,Mobile Money,Régulier,38,1035764.0,27256.947368421053,2024-12-20,11,1.0555555555555556,0
371,M,24,Daloa,Boutique,Régulier,29,765880.0,26409.655172413793,2024-12-27,4,0.8055555555555556,1
372,F,32,Bouaké,Mobile Money,Régulier,1,47187.0,47187.0,2023-09-02,486,0.027777777777777776,1
373,F,49,Abidjan,Mobile Money,Fidèle,22,853813.0,38809.681818181816,2024-09-04,118,0.6111111111111112,1
374,F,52,Bouaké,Réseaux sociaux,Fidèle,1,22734.0,22734.0,2022-10-02,821,0.027777777777777776,1
375,F,50,Abidjan,Mobile Money,Nouveau,33,1082864.0,32814.06060606061,2024-12-28,3,0.9166666666666666,0
376,F,42,Abidjan,Site Web,Nouveau,27,609558.0,22576.222222222223,2024-11-25,36,0.75,0
377,M,20,Abengourou,Boutique,Occasionnel,3,109658.0,36552.666666666664,2023-09-26,462,0.08333333333333333,1
378,F,39,Bouaké,Réseaux sociaux,Nouveau,32,820842.0,25651.3125,2024-05-08,237,0.8888888888888888,1
379,F,20,Abidjan,Site Web,Occasionnel,43,1068090.0,24839.302325581397,2024-12-07,24,1.1944444444444444,0
380,M,18,Abidjan,Mobile Money,Nouveau,36,852942.0,23692.833333333332,2024-09-26,96,1.0,1
381,M,36,Divo,Réseaux sociaux,Régulier,30,956835.0,31894.5,2024-12-27,4,0.8333333333333334,0
382,M,39,Abidjan,Boutique,Nouveau,1,16636.0,16636.0,2022-07-03,912,0.027777777777777776,1
384,F,39,Korhogo,Site Web,Occasionnel,46,1342225.0,29178.804347826088,2024-12-16,15,1.2777777777777777,0
385,F,39,Abidjan,Site Web,Nouveau,34,1086991.0,31970.323529411766,2024-08-22,131,0.9444444444444444,1
386,M,23,Yamoussoukro,Mobile Money,Fidèle,28,788949.0,28176.75,2024-12-23,8,0.7777777777777778,0
387,M,32,Yamoussoukro,Boutique,Occasionnel,23,826532.0,35936.17391304348,2024-11-21,40,0.6388888888888888,0
388,M,18,Daloa,Mobile Money,Régulier,26,745271.0,28664.26923076923,2024-11-17,44,0.7222222222222222,0
389,F,18,Abidjan,Boutique,Fidèle,25,1244792.0,49791.68,2024-12-22,9,0.6944444444444444,0
390,M,42,Abidjan,Partenaire,Nouveau,4,209843.0,52460.75,2024-10-24,68,0.1111111111111111,0
391,M,25,Abidjan,Boutique,Nouveau,30,706385.0,23546.166666666668,2024-10-25,67,0.8333333333333334,0
392,F,43,Bouaké,Partenaire,Nouveau,30,994180.0,33139.333333333336,2024-12-18,13,0.8333333333333334,1
393,M,46,Daloa,Mobile Money,Nouveau,2,31608.0,15804.0,2023-05-06,605,0.05555555555555555,1
394,M,27,Daloa,Site Web,Fidèle,9,521621.0,57957.88888888889,2024-04-15,260,0.25,1
395,F,40,Bouaké,Partenaire,Régulier,22,984485.0,44749.318181818184,2024-12-02,29,0.6111111111111112,0
396,F,26,Abidjan,Site Web,Occasionnel,34,847867.0,24937.264705882353,2024-11-10,51,0.9444444444444444,0
397,M,18,Abidjan,Mobile Money,Régulier,21,599167.0,28531.761904761905,2024-03-07,299,0.5833333333333334,1
398,F,35,Daloa,Mobile Money,Fidèle,31,915611.0,29535.83870967742,2024-11-19,42,0.8611111111111112,0
399,F,28,Abidjan,Mobile Money,Nouveau,36,1574981.0,43749.47222222222,2024-12-18,13,1.0,0
400,F,29,Daloa,Site Web,Nouveau,25,677057.0,27082.28,2024-10-30,62,0.6944444444444444,0
401,F,55,Abidjan,Partenaire,Fidèle,29,982343.0,33873.89655172414,2024-12-30,1,0.8055555555555556,0
402,M,18,Abidjan,Boutique,Régulier,29,638378.0,22013.03448275862,2024-11-17,44,0.8055555555555556,0
403,M,38,Man,Mobile Money,Nouveau,4,220271.0,55067.75,2024-05-17,228,0.1111111111111111,1
404,F,23,Abidjan,Mobile Money,Occasionnel,4,44743.0,11185.75,2024-11-28,33,0.1111111111111111,1
405,M,43,Abidjan,Boutique,Nouveau,29,692875.0,23892.241379310344,2024-11-26,35,0.8055555555555556,0
406,M,37,Yamoussoukro,Boutique,Régulier,36,1203916.0,33442.11111111111,2024-12-19,12,1.0,0
407,F,38,Bouaké,Mobile Money,Régulier,18,541331.0,30073.944444444445,2024-12-17,14,0.5,0
408,M,23,Divo,Site Web,Nouveau,29,824200.0,28420.689655172413,2024-12-05,26,0.8055555555555556,0
409,F,25,Korhogo,Mobile Money,Régulier,3,72732.0,24244.0,2022-08-27,857,0.08333333333333333,1
410,M,44,Daloa,Site Web,Occasionnel,25,780566.0,31222.64,2024-11-25,36,0.6944444444444444,0
411,M,53,Abidjan,Boutique,Régulier,33,641556.0,19441.090909090908,2024-12-01,30,0.9166666666666666,0
412,M,39,Abidjan,Mobile Money,Régulier,37,952953.0,25755.486486486487,2024-12-13,18,1.0277777777777777,0
413,F,24,Korhogo,Site Web,Occasionnel,30,800783.0,26692.766666666666,2024-12-10,21,0.8333333333333334,0
414,M,37,Abidjan,Site Web,Nouveau,33,1178843.0,35722.51515151515,2024-12-30,1,0.9166666666666666,0
415,F,60,Gagnoa,Boutique,Nouveau,21,431945.0,20568.809523809523,2024-12-19,12,0.5833333333333334,0
416,F,35,Yamoussoukro,Site Web,Régulier,31,649177.0,20941.1935483871,2024-11-01,60,0.8611111111111112,0
417,F,50,Abidjan,Boutique,Régulier,20,483972.0,24198.6,2024-10-13,79,0.5555555555555556,0
418,M,25,Abidjan,Mobile Money,Nouveau,4,45833.0,11458.25,2023-09-25,463,0.1111111111111111,1
419,F,33,Yamoussoukro,Partenaire,VIP,31,1393935.0,44965.645161290326,2024-12-25,6,0.8611111111111112,0
420,M,40,Abidjan,Partenaire,Régulier,34,1184332.0,34833.294117647056,2024-12-13,18,0.9444444444444444,0
421,M,38,Abidjan,Mobile Money,Nouveau,29,654551.0,22570.724137931036,2024-12-22,9,0.8055555555555556,0
422,F,25,Yamoussoukro,Partenaire,Nouveau,4,103277.0,25819.25,2024-09-27,95,0.1111111111111111,1
423,F,25,Abidjan,Site Web,Occasionnel,22,649527.0,29523.954545454544,2024-10-11,81,0.6111111111111112,0
424,F,44,Abidjan,Mobile Money,Nouveau,35,731526.0,20900.742857142857,2024-11-25,36,0.9722222222222222,0
425,M,47,Yamoussoukro,Boutique,VIP,34,1265270.0,37213.82352941176,2024-12-13,18,0.9444444444444444,0
426,M,50,Daloa,Mobile Money,Régulier,29,907125.0,31280.172413793105,2024-12-23,8,0.8055555555555556,0
427,F,53,Abidjan,Boutique,Nouveau,3,18981.0,6327.0,2024-08-10,143,0.08333333333333333,1
428,M,35,Divo,Partenaire,Occasionnel,34,1106280.0,32537.647058823528,2024-12-09,22,0.9444444444444444,0
429,F,30,Man,Boutique,Nouveau,26,480725.0,18489.423076923078,2024-12-19,12,0.7222222222222222,0
430,M,48,Abidjan,Boutique,Occasionnel,3,61644.0,20548.0,2024-05-22,223,0.08333333333333333,1
431,M,41,Abidjan,Mobile Money,Nouveau,24,650638.0,27109.916666666668,2024-10-18,74,0.6666666666666666,0
432,M,23,Daloa,Boutique,Fidèle,28,652257.0,23294.89285714286,2024-11-22,39,0.7777777777777778,0
433,M,22,Abidjan,Réseaux sociaux,Régulier,27,764943.0,28331.222222222223,2024-10-13,79,0.75,0
434,M,39,San-Pédro,Mobile Money,Fidèle,27,927044.0,34334.96296296296,2024-11-11,50,0.75,0
435,F,32,Bouaké,Boutique,Nouveau,2,29044.0,14522.0,2023-05-06,605,0.05555555555555555,1
436,F,33,Abidjan,Boutique,Occasionnel,26,718568.0,27637.23076923077,2024-12-23,8,0.7222222222222222,0
437,F,45,Bouaké,Site Web,Régulier,27,636921.0,23589.666666666668,2024-12-02,29,0.75,0
438,F,42,Abidjan,Site Web,Occasionnel,1,28389.0,28389.0,2024-11-03,58,0.027777777777777776,0
439,M,48,Man,Site Web,Occasionnel,18,458340.0,25463.333333333332,2024-11-19,42,0.5,0
440,M,18,Abidjan,Boutique,VIP,46,1524623.0,33143.97826086957,2024-12-20,11,1.2777777777777777,0
441,M,36,Man,Boutique,Régulier,40,954624.0,23865.6,2024-12-26,5,1.1111111111111112,0
442,F,41,Abidjan,Site Web,Fidèle,33,607889.0,18420.878787878788,2024-11-21,40,0.9166666666666666,0
443,M,18,Daloa,Site Web,Occasionnel,33,964214.0,29218.60606060606,2024-12-20,11,0.9166666666666666,0
444,F,26,Man,Boutique,Occasionnel,27,837751.0,31027.814814814814,2024-12-29,2,0.75,0
445,F,24,Abidjan,Réseaux sociaux,Occasionnel,29,672806.0,23200.206896551725,2024-11-26,35,0.8055555555555556,0
446,M,34,Abidjan,Mobile Money,Occasionnel,36,1247339.0,34648.305555555555,2024-11-07,54,1.0,0
447,M,51,San-Pédro,Mobile Money,Nouveau,26,747200.0,28738.46153846154,2024-11-02,59,0.7222222222222222,0
448,M,56,San-Pédro,Partenaire,Fidèle,25,573779.0,22951.16,2024-12-25,6,0.6944444444444444,0
449,F,25,Abidjan,Mobile Money,Occasionnel,42,1338899.0,31878.54761904762,2024-12-13,18,1.1666666666666667,1
450,M,39,Abidjan,Réseaux sociaux,Occasionnel,38,935776.0,24625.684210526317,2024-12-13,18,1.0555555555555556,0
451,F,40,San-Pédro,Site Web,Fidèle,34,1038673.0,30549.20588235294,2024-09-17,105,0.9444444444444444,1
452,M,38,Abidjan,Réseaux sociaux,Régulier,29,836073.0,28830.103448275862,2024-12-11,20,0.8055555555555556,0
453,M,38,Bouaké,Boutique,Nouveau,2,13696.0,6848.0,2024-08-23,130,0.05555555555555555,1
454,F,37,Abidjan,Réseaux sociaux,Régulier,3,115852.0,38617.333333333336,2024-08-20,133,0.08333333333333333,1
455,F,52,Abidjan,Site Web,Occasionnel,39,1367084.0,35053.4358974359,2024-10-03,89,1.0833333333333333,0
456,F,46,San-Pédro,Boutique,Nouveau,5,280617.0,56123.4,2024-08-26,127,0.1388888888888889,1
457,M,22,Abidjan,Boutique,Nouveau,29,565197.0,19489.55172413793,2024-11-13,48,0.8055555555555556,1
