client_id,genre,age,ville,canal_acquisition,date_inscription,segment_marketing,actif
415,F,60,Gagnoa,Boutique,2022-08-21,Nouveau,1
416,F,35,Yamoussoukro,Site Web,2022-06-25,Régulier,1
417,F,50,Abidjan,Boutique,2024-07-28,Régulier,1
418,M,25,Abidjan,Mobile Money,2022-10-24,Nouveau,0
419,F,33,Yamoussoukro,Partenaire,2023-11-05,VIP,1
420,M,40,Abidjan,Partenaire,2024-08-07,Régulier,1
421,M,38,Abidjan,Mobile Money,2023-10-17,Nouveau,1
422,F,25,Yamoussoukro,Partenaire,2024-05-04,Nouveau,0
423,F,25,Abidjan,Site Web,2024-04-28,Occasionnel,1
424,F,44,Abidjan,Mobile Money,2023-05-05,Nouveau,1
425,M,47,Yamoussoukro,Boutique,2024-10-06,VIP,1
426,M,50,Daloa,Mobile Money,2024-09-22,Régulier,1
427,F,53,Abidjan,Boutique,2023-01-05,Nouveau,0
428,M,35,Divo,Partenaire,2024-06-16,Occasionnel,1
429,F,30,Man,Boutique,2022-07-20,Nouveau,1
430,M,48,Abidjan,Boutique,2022-05-03,Occasionnel,0
431,M,41,Abidjan,Mobile Money,2023-08-04,Nouveau,1
432,M,23,Daloa,Boutique,2023-10-26,Fidèle,1
433,M,22,Abidjan,Réseaux sociaux,2023-10-01,Régulier,1
434,M,39,San-Pédro,Mobile Money,2024-05-24,Fidèle,1
435,F,32,Bouaké,Boutique,2023-03-05,Nouveau,0
436,F,33,Abidjan,Boutique,2024-06-04,Occasionnel,1
437,F,45,Bouaké,Site Web,2024-09-14,Régulier,1
438,F,42,Abidjan,Site Web,2022-04-11,Occasionnel,0
439,M,48,Man,Site Web,2023-05-07,Occasionnel,1
440,M,18,Abidjan,Boutique,2022-09-03,VIP,1
441,M,36,Man,Boutique,2023-12-20,Régulier,1
442,F,41,Abidjan,Site Web,2023-03-29,Fidèle,1
443,M,18,Daloa,Site Web,2022-11-05,Occasionnel,1
444,F,26,Man,Boutique,2022-10-03,Occasionnel,1
445,F,24,Abidjan,Réseaux sociaux,2023-01-24,Occasionnel,1
446,M,34,Abidjan,Mobile Money,2022-04-30,Occasionnel,1
447,M,51,San-Pédro,Mobile Money,2022-04-25,Nouveau,1
448,M,56,San-Pédro,Partenaire,2023-11-20,Fidèle,1
449,F,25,Abidjan,Mobile Money,2024-10-29,Occasionnel,1
450,M,39,Abidjan,Réseaux sociaux,2023-07-10,Occasionnel,1
451,F,40,San-Pédro,Site Web,2024-10-12,Fidèle,1
452,M,38,Abidjan,Réseaux sociaux,2022-06-19,Régulier,1
453,M,38,Bouaké,Boutique,2024-12-01,Nouveau,0
454,F,37,Abidjan,Réseaux sociaux,2023-10-05,Régulier,0
455,F,52,Abidjan,Site Web,2024-03-25,Occasionnel,1
456,F,46,San-Pédro,Boutique,2022-03-09,Nouveau,0
457,M,22,Abidjan,Boutique,2023-10-24,Nouveau,1
458,F,42,Man,Mobile Money,2023-02-24,Régulier,0
459,M,43,Bouaké,Mobile Money,2024-09-10,Régulier,0
460,M,37,Abidjan,Partenaire,2024-05-17,Fidèle,1
461,M,46,Abidjan,Mobile Money,2024-08-04,Occasionnel,1
462,F,36,Abidjan,Site Web,2024-09-01,Occasionnel,1
463,M,36,San-Pédro,Boutique,2024-02-29,Nouveau,1
464,F,35,Yamoussoukro,Mobile Money,2022-09-26,VIP,1
465,M,18,Daloa,Partenaire,2022-11-06,Fidèle,1
466,M,33,Abidjan,Mobile Money,2024-07-30,VIP,1
467,M,26,Abidjan,Boutique,2023-10-21,Occasionnel,0
468,M,20,Abidjan,Boutique,2024-09-03,Nouveau,0
469,F,49,Daloa,Mobile Money,2024-05-20,Occasionnel,1
470,F,39,Abidjan,Mobile Money,2023-10-27,Occasionnel,1
471,F,33,Abidjan,Site Web,2022-06-16,Nouveau,0
472,F,27,Abidjan,Mobile Money,2024-12-11,Nouveau,1
473,F,37,Abidjan,Réseaux sociaux,2022-09-24,Nouveau,0
474,F,44,Yamoussoukro,Site Web,2022-09-27,Occasionnel,1
475,F,24,Bouaké,Mobile Money,2022-06-09,Fidèle,1
476,F,33,Gagnoa,Mobile Money,2022-03-17,Régulier,1
477,F,43,Abidjan,Mobile Money,2023-02-15,Régulier,1
478,M,18,Bouaké,Site Web,2024-07-12,Nouveau,1
479,M,33,Abidjan,Boutique,2024-08-06,Régulier,0
480,F,29,San-Pédro,Mobile Money,2023-06-22,Occasionnel,1
481,F,32,Bouaké,Boutique,2022-12-11,Nouveau,1
482,F,28,Abidjan,Boutique,2023-01-15,Occasionnel,1
483,M,35,San-Pédro,Site Web,2024-10-03,Nouveau,1
484,F,55,Abidjan,Mobile Money,2022-03-02,Fidèle,1
485,F,30,Abidjan,Mobile Money,2022-03-04,Fidèle,1
486,F,37,Abidjan,Boutique,2022-03-12,Nouveau,1
487,F,55,Abidjan,Site Web,2024-08-30,Régulier,0
488,F,27,Korhogo,Site Web,2022-04-10,Occasionnel,0
489,M,53,Daloa,Mobile Money,2024-10-27,Nouveau,1
490,M,34,Daloa,Mobile Money,2022-07-21,Régulier,1
491,M,53,Korhogo,Site Web,2023-08-24,Régulier,0
492,M,42,Daloa,Mobile Money,2024-11-28,Régulier,1
493,M,37,Abidjan,Boutique,2022-05-07,Nouveau,1
494,F,33,Abidjan,Boutique,2022-11-05,Occasionnel,1
495,M,27,Abidjan,Mobile Money,2024-03-07,Nouveau,1
496,M,34,Man,Boutique,2024-06-13,Nouveau,1
497,F,43,Divo,Mobile Money,2024-09-20,Nouveau,1
498,M,33,Daloa,Boutique,2022-01-22,Nouveau,1
499,F,30,Abidjan,Mobile Money,2024-04-30,Nouveau,1
500,F,31,Abidjan,Boutique,2022-12-19,Occasionnel,1
501,M,44,Korhogo,Boutique,2023-09-03,Régulier,1
502,M,47,Abidjan,Mobile Money,2024-09-19,Nouveau,1
503,M,26,Bouaké,Site Web,2024-09-14,Nouveau,1
504,F,26,Abidjan,Site Web,2022-07-22,Fidèle,1
505,M,38,Abidjan,Partenaire,2023-05-31,Fidèle,1
506,M,50,Yamoussoukro,Mobile Money,2022-11-08,Nouveau,1
507,F,46,Divo,Mobile Money,2023-11-05,Occasionnel,1
508,M,20,Daloa,Mobile Money,2024-06-24,Nouveau,1
509,F,31,Abidjan,Réseaux sociaux,2022-12-15,VIP,0
510,F,23,Abidjan,Boutique,2022-05-13,Occasionnel,1
511,F,31,Korhogo,Mobile Money,2022-03-12,Nouveau,1
512,M,51,Bouaké,Site Web,2022-02-28,Régulier,1
513,F,18,Abidjan,Mobile Money,2023-02-06,Régulier,1
514,F,18,Yamoussoukro,Boutique,2024-11-23,Nouveau,0
515,F,24,Abidjan,Boutique,2022-10-03,Nouveau,1
516,F,37,Abidjan,Site Web,2023-03-20,Occasionnel,1
517,F,40,San-Pédro,Site Web,2024-01-10,Nouveau,1
518,M,38,Bouaké,Mobile Money,2023-12-22,Nouveau,1
519,F,46,Abidjan,Site Web,2022-10-23,Régulier,1
520,M,18,Abidjan,Boutique,2022-05-20,Régulier,1
521,M,47,Abengourou,Mobile Money,2022-06-21,Régulier,1
522,F,30,Bouaké,Réseaux sociaux,2022-08-30,Régulier,1
523,F,42,Bouaké,Site Web,2022-04-05,Occasionnel,0
524,M,19,Abidjan,Partenaire,2023-05-19,Occasionnel,0
525,F,34,Gagnoa,Site Web,2023-12-09,Régulier,1
526,F,36,Korhogo,Mobile Money,2024-01-10,Nouveau,1
527,M,46,Abidjan,Boutique,2024-09-22,Nouveau,1
528,M,18,Abidjan,Boutique,2022-11-18,Nouveau,0
529,M,34,Yamoussoukro,Mobile Money,2023-12-18,Régulier,1
530,F,22,San-Pédro,Boutique,2024-08-26,Occasionnel,1
531,M,39,Daloa,Boutique,2022-02-01,Occasionnel,1
532,M,42,Gagnoa,Mobile Money,2024-05-05,Occasionnel,1
533,F,48,Bouaké,Réseaux sociaux,2022-04-07,Fidèle,1
534,M,28,Abidjan,Mobile Money,2023-08-27,Nouveau,1
535,F,44,Abidjan,Boutique,2024-06-28,Occasionnel,1
536,F,48,San-Pédro,Site Web,2023-05-18,Régulier,1
537,M,18,Abidjan,Site Web,2023-09-05,Régulier,1
538,F,40,Abidjan,Mobile Money,2023-11-10,Occasionnel,1
539,F,44,Yamoussoukro,Site Web,2023-09-25,Nouveau,1
540,M,31,Abidjan,Site Web,2024-03-12,Fidèle,1
541,M,20,San-Pédro,Réseaux sociaux,2024-07-29,Occasionnel,0
542,M,44,Abidjan,Mobile Money,2022-05-28,Fidèle,1
543,M,20,Abidjan,Mobile Money,2023-04-01,Régulier,1
544,M,32,Abidjan,Site Web,2024-07-22,Fidèle,0
545,F,33,Yamoussoukro,Mobile Money,2023-02-22,Nouveau,1
546,F,41,Daloa,Site Web,2023-06-20,Occasionnel,0
547,F,27,Abidjan,Site Web,2024-03-23,Nouveau,1
548,F,26,Abidjan,Site Web,2024-10-21,Nouveau,1
549,M,35,Abidjan,Partenaire,2022-10-03,Nouveau,1
550,F,45,Yamoussoukro,Boutique,2024-11-12,Occasionnel,1
551,F,59,Abengourou,Réseaux sociaux,2024-02-17,Occasionnel,0
552,F,18,Daloa,Site Web,2022-02-03,Régulier,0
553,F,37,Abidjan,Mobile Money,2024-08-01,Nouveau,1
554,M,22,Bouaké,Site Web,2023-02-26,Nouveau,1
555,F,45,Abidjan,Site Web,2022-11-06,Occasionnel,1
556,F,23,Abidjan,Partenaire,2023-07-31,Régulier,1
557,F,26,Abidjan,Mobile Money,2023-09-23,Nouveau,1
558,F,27,Abidjan,Mobile Money,2023-08-14,Régulier,1
559,M,33,Abidjan,Réseaux sociaux,2022-03-02,Nouveau,1
560,F,37,Daloa,Mobile Money,2024-06-19,Occasionnel,1
561,F,39,Abidjan,Site Web,2023-01-10,Régulier,1
562,F,33,Daloa,Boutique,2022-06-04,Occasionnel,1
563,M,19,Divo,Mobile Money,2023-09-12,Régulier,1
564,M,42,Bouaké,Mobile Money,2023-11-13,Fidèle,1
565,M,33,Abidjan,Réseaux sociaux,2022-04-24,Nouveau,1
566,M,46,Daloa,Mobile Money,2024-10-29,Nouveau,1
567,M,26,Abidjan,Site Web,2023-10-20,Fidèle,1
568,F,18,Abidjan,Site Web,2024-12-27,Fidèle,0
569,F,33,Abidjan,Site Web,2024-01-05,Régulier,1
570,M,48,San-Pédro,Boutique,2022-01-12,Nouveau,1
571,F,35,San-Pédro,Mobile Money,2022-08-17,Nouveau,1
572,M,31,San-Pédro,Réseaux sociaux,2024-11-30,Fidèle,0
573,F,24,Yamoussoukro,Mobile Money,2023-09-05,Régulier,1
574,M,53,Abidjan,Mobile Money,2022-05-14,Nouveau,1
575,M,22,San-Pédro,Partenaire,2022-03-23,Nouveau,1
576,F,26,Korhogo,Mobile Money,2023-08-11,Régulier,1
577,M,40,Abidjan,Mobile Money,2023-10-13,Occasionnel,0
578,M,18,Abengourou,Partenaire,2022-09-27,VIP,0
579,M,48,Korhogo,Mobile Money,2022-08-02,Occasionnel,0
580,F,40,Abidjan,Mobile Money,2023-10-26,Nouveau,1
581,F,43,Abidjan,Boutique,2023-04-22,Nouveau,1
582,M,40,Abidjan,Site Web,2022-02-10,Occasionnel,1
583,F,32,Daloa,Réseaux sociaux,2022-03-05,Nouveau,0
584,F,22,Abidjan,Site Web,2022-09-18,Nouveau,1
585,M,32,Abidjan,Partenaire,2023-09-10,Nouveau,1
586,M,23,Bouaké,Mobile Money,2022-11-26,Nouveau,0
587,F,39,Korhogo,Site Web,2022-01-17,Régulier,0
588,F,42,San-Pédro,Mobile Money,2024-09-29,Nouveau,1
589,F,50,Daloa,Réseaux sociaux,2024-01-30,Occasionnel,1
590,F,38,Abidjan,Partenaire,2023-10-02,Régulier,1
591,M,44,Abidjan,Mobile Money,2022-09-25,Nouveau,1
592,F,30,Yamoussoukro,Réseaux sociaux,2024-02-15,Occasionnel,1
593,F,28,Abidjan,Site Web,2024-11-02,Fidèle,1
594,M,39,Bouaké,Mobile Money,2024-01-11,Occasionnel,1
595,F,29,Abengourou,Site Web,2022-11-20,Occasionnel,0
596,F,36,Bouaké,Partenaire,2023-03-06,Fidèle,0
597,M,22,Bouaké,Mobile Money,2024-10-14,Fidèle,0
598,M,24,Yamoussoukro,Mobile Money,2022-01-16,Fidèle,0
599,M,40,San-Pédro,Partenaire,2022-08-31,Occasionnel,1
600,M,43,Abidjan,Boutique,2022-04-28,Régulier,1
601,F,23,Abidjan,Boutique,2023-12-04,Occasionnel,1
602,M,41,Abidjan,Site Web,2023-05-18,Nouveau,1
603,M,28,Bouaké,Site Web,2022-05-26,Occasionnel,1
604,M,34,Abidjan,Mobile Money,2024-10-27,Fidèle,1
605,M,49,Abidjan,Mobile Money,2023-08-28,Nouveau,0
606,M,42,Daloa,Réseaux sociaux,2022-09-30,Fidèle,1
607,M,42,Abidjan,Boutique,2024-11-01,VIP,1
608,F,54,Bouaké,Site Web,2024-02-04,Nouveau,1
609,M,26,Abidjan,Réseaux sociaux,2022-05-23,Nouveau,1
610,F,23,Abidjan,Mobile Money,2024-06-24,VIP,1
611,M,26,Abidjan,Réseaux sociaux,2022-03-06,Nouveau,1
612,M,31,Abidjan,Site Web,2024-09-19,Régulier,1
613,M,18,Abengourou,Partenaire,2023-03-07,Nouveau,1
614,M,31,Abengourou,Mobile Money,2022-11-18,Nouveau,1
615,F,28,Yamoussoukro,Mobile Money,2022-02-28,Nouveau,0
616,M,42,Bouaké,Site Web,2024-10-16,Nouveau,1
617,M,37,Daloa,Partenaire,2023-09-05,Fidèle,1
618,F,27,Korhogo,Partenaire,2023-10-28,Nouveau,1
619,F,40,Abidjan,Boutique,2024-07-20,Nouveau,1
620,F,41,Abidjan,Boutique,2023-07-11,Régulier,0
621,M,25,Yamoussoukro,Mobile Money,2022-11-14,VIP,1
622,F,28,Abengourou,Site Web,2024-05-02,Occasionnel,0
623,M,18,Abidjan,Réseaux sociaux,2023-08-04,Régulier,0
624,F,22,Abidjan,Site Web,2022-09-19,Nouveau,1
625,M,25,Abidjan,Boutique,2024-07-13,Fidèle,1
626,F,34,Abidjan,Partenaire,2024-06-08,Régulier,0
627,M,23,Yamoussoukro,Mobile Money,2022-09-28,Fidèle,0
628,F,28,Abidjan,Boutique,2023-12-13,Régulier,1
629,M,20,Divo,Boutique,2024-10-05,Fidèle,1
630,M,35,Daloa,Boutique,2024-05-25,Occasionnel,1
631,M,38,Abidjan,Site Web,2022-08-06,Régulier,1
632,M,38,San-Pédro,Site Web,2024-07-26,Régulier,1
633,F,34,Daloa,Mobile Money,2022-03-03,Nouveau,1
634,F,18,Abidjan,Mobile Money,2023-11-07,Fidèle,1
635,F,27,Abidjan,Boutique,2023-07-14,Régulier,0
636,F,29,San-Pédro,Site Web,2022-02-10,Fidèle,1
637,M,29,Abidjan,Boutique,2024-03-05,Occasionnel,0
638,M,34,Abidjan,Boutique,2022-11-23,Fidèle,1
639,M,49,Abidjan,Mobile Money,2024-07-22,Nouveau,1
640,M,42,Abidjan,Site Web,2024-08-19,VIP,0
641,M,23,Yamoussoukro,Boutique,2023-10-09,Nouveau,1
642,M,41,Abidjan,Boutique,2023-11-18,Régulier,1
643,F,41,Bouaké,Boutique,2022-02-27,Nouveau,0
644,F,25,Abidjan,Mobile Money,2024-09-01,Régulier,0
645,M,43,San-Pédro,Mobile Money,2024-01-17,Occasionnel,0
646,M,32,Abidjan,Mobile Money,2023-02-26,Fidèle,1
647,F,18,Man,Site Web,2022-04-04,Fidèle,1
648,F,39,Korhogo,Mobile Money,2023-07-07,Occasionnel,1
649,M,36,Abidjan,Mobile Money,2024-09-13,Régulier,1
650,F,31,Yamoussoukro,Partenaire,2024-08-02,Régulier,0
651,F,33,Abidjan,Boutique,2022-04-19,Occasionnel,1
652,M,26,San-Pédro,Boutique,2024-04-14,Nouveau,1
653,M,40,Bouaké,Boutique,2022-03-31,Nouveau,1
654,F,33,Abidjan,Mobile Money,2023-02-18,Nouveau,1
655,M,35,Abidjan,Mobile Money,2023-05-05,Occasionnel,1
656,F,37,Abidjan,Réseaux sociaux,2022-01-25,Occasionnel,1
657,M,21,San-Pédro,Boutique,2022-05-31,Occasionnel,1
658,F,24,Daloa,Site Web,2024-08-21,VIP,0
659,M,18,Abidjan,Partenaire,2023-11-21,Nouveau,1
660,F,40,Abidjan,Mobile Money,2024-05-11,Fidèle,1
661,F,20,Abidjan,Site Web,2023-09-18,Régulier,1
662,M,35,Bouaké,Mobile Money,2023-05-07,Régulier,1
663,F,38,Abidjan,Boutique,2022-01-20,Occasionnel,1
664,F,40,Abidjan,Réseaux sociaux,2023-08-22,Nouveau,1
665,F,20,Korhogo,Mobile Money,2024-04-23,Fidèle,1
666,M,33,Abidjan,Partenaire,2022-08-12,Régulier,0
667,M,52,Daloa,Boutique,2023-06-22,Fidèle,0
668,M,52,Abidjan,Boutique,2023-03-28,Nouveau,0
669,F,44,Abidjan,Mobile Money,2024-08-11,Occasionnel,1
670,F,37,Bouaké,Boutique,2022-06-28,Occasionnel,1
671,F,22,Abidjan,Boutique,2022-04-26,Régulier,1
672,M,41,Abidjan,Mobile Money,2022-08-19,Régulier,1
673,M,32,Abengourou,Boutique,2022-06-21,Nouveau,1
674,M,40,Korhogo,Mobile Money,2024-07-15,Nouveau,1
675,M,27,Daloa,Partenaire,2022-10-13,Nouveau,1
676,F,32,Abidjan,Mobile Money,2023-02-01,Nouveau,1
677,M,35,Abidjan,Boutique,2022-10-09,Nouveau,1
678,F,36,Abidjan,Site Web,2024-06-11,Nouveau,0
679,F,39,Man,Site Web,2023-12-29,Occasionnel,1
680,F,27,San-Pédro,Réseaux sociaux,2023-06-03,Régulier,1
681,F,19,Abidjan,Partenaire,2024-05-24,Régulier,1
682,F,51,Gagnoa,Mobile Money,2022-03-19,Nouveau,1
683,F,61,Abidjan,Boutique,2024-01-13,Nouveau,1
684,F,38,Bouaké,Site Web,2023-01-31,Régulier,0
685,M,19,Abidjan,Mobile Money,2023-02-20,Occasionnel,1
686,F,25,Abidjan,Site Web,2022-06-23,Nouveau,1
687,F,39,Divo,Mobile Money,2022-04-17,Occasionnel,0
688,M,48,Korhogo,Réseaux sociaux,2024-01-30,VIP,1
689,M,20,Abidjan,Site Web,2024-07-19,Occasionnel,1
690,M,32,Abidjan,Boutique,2024-09-24,VIP,1
691,F,36,Bouaké,Boutique,2022-09-24,Nouveau,1
692,M,43,Abidjan,Partenaire,2024-04-15,Nouveau,1
693,F,30,Bouaké,Site Web,2022-05-02,Nouveau,1
694,F,18,Bouaké,Réseaux sociaux,2024-05-02,Régulier,1
695,M,40,Abidjan,Réseaux sociaux,2023-09-12,Occasionnel,0
696,M,46,Abidjan,Mobile Money,2024-08-01,Occasionnel,1
697,M,33,Abidjan,Mobile Money,2022-03-16,VIP,1
698,M,38,Man,Mobile Money,2024-04-30,Occasionnel,0
699,M,28,Abidjan,Site Web,2023-05-27,Nouveau,1
700,F,24,Bouaké,Site Web,2023-09-15,Régulier,1
701,F,45,Abidjan,Mobile Money,2023-08-14,Nouveau,1
702,F,38,Yamoussoukro,Partenaire,2024-02-22,Occasionnel,1
703,F,39,Abidjan,Mobile Money,2023-10-18,Fidèle,0
704,M,50,Abidjan,Site Web,2023-04-01,Occasionnel,1
705,F,22,Daloa,Boutique,2023-04-22,Nouveau,1
706,M,27,Yamoussoukro,Boutique,2022-03-19,Occasionnel,1
707,M,35,Abidjan,Mobile Money,2024-03-04,Nouveau,1
708,M,27,Abidjan,Site Web,2024-02-12,Nouveau,1
709,F,42,Divo,Site Web,2023-09-13,Occasionnel,1
710,F,31,Abidjan,Mobile Money,2024-03-01,Nouveau,1
711,M,23,Abidjan,Boutique,2022-10-22,Nouveau,1
712,M,34,Abidjan,Site Web,2022-09-02,Occasionnel,1
713,M,35,Abidjan,Boutique,2024-10-09,Occasionnel,1
714,M,44,Bouaké,Site Web,2024-11-10,Occasionnel,1
715,M,38,Yamoussoukro,Boutique,2024-07-22,VIP,0
716,F,39,Abidjan,Réseaux sociaux,2022-02-27,Nouveau,0
717,M,37,Bouaké,Site Web,2023-08-24,Nouveau,0
718,F,31,Abidjan,Mobile Money,2024-03-16,Fidèle,1
719,M,26,Daloa,Site Web,2022-02-10,Nouveau,1
720,M,37,Abidjan,Mobile Money,2024-11-26,Fidèle,1
721,F,30,Abidjan,Partenaire,2024-05-11,Régulier,0
722,F,52,Yamoussoukro,Site Web,2022-12-05,Occasionnel,0
723,F,48,Abidjan,Mobile Money,2023-07-09,Nouveau,1
724,M,40,Abidjan,Site Web,2024-09-26,Occasionnel,1
725,F,38,Abidjan,Mobile Money,2024-07-23,Fidèle,1
726,F,33,Yamoussoukro,Réseaux sociaux,2024-06-23,Nouveau,1
727,F,20,Abidjan,Partenaire,2024-12-13,Régulier,1
728,F,31,Yamoussoukro,Site Web,2024-03-25,Fidèle,1
729,F,35,Daloa,Boutique,2024-10-21,Régulier,1
730,F,36,Bouaké,Site Web,2024-11-10,Nouveau,1
731,F,39,Abidjan,Boutique,2022-01-22,Régulier,1
732,F,44,San-Pédro,Mobile Money,2023-12-18,Régulier,1
733,F,26,Abidjan,Partenaire,2023-01-01,Nouveau,1
734,F,26,Korhogo,Mobile Money,2023-06-26,Fidèle,1
735,F,49,Yamoussoukro,Mobile Money,2022-07-03,Nouveau,1
736,M,42,Abidjan,Mobile Money,2024-01-10,VIP,1
737,F,29,Daloa,Partenaire,2024-07-03,Nouveau,1
738,F,32,Abidjan,Partenaire,2023-03-27,Nouveau,1
739,F,32,Abidjan,Boutique,2024-02-04,Régulier,1
740,F,34,Abidjan,Mobile Money,2022-12-22,Nouveau,1
741,F,39,Bouaké,Réseaux sociaux,2024-03-31,Nouveau,1
742,F,61,Yamoussoukro,Boutique,2022-04-01,Nouveau,1
743,M,36,Korhogo,Partenaire,2024-08-21,Fidèle,1
744,F,41,Abidjan,Réseaux sociaux,2023-02-18,Nouveau,1
745,F,18,Bouaké,Site Web,2023-07-07,Régulier,1
746,F,28,Yamoussoukro,Mobile Money,2024-05-29,Occasionnel,1
747,F,47,Yamoussoukro,Site Web,2022-02-02,Occasionnel,1
748,F,38,Abidjan,Partenaire,2024-11-01,Occasionnel,0
749,M,18,Abidjan,Boutique,2023-11-04,Nouveau,1
750,M,41,Daloa,Réseaux sociaux,2024-12-03,VIP,1
751,F,55,Abidjan,Boutique,2023-08-27,Régulier,1
752,F,18,Abidjan,Partenaire,2022-08-15,Fidèle,1
753,F,50,Abidjan,Site Web,2023-09-30,Régulier,0
754,F,18,Abidjan,Mobile Money,2023-09-18,Fidèle,1
755,M,44,Abidjan,Boutique,2024-10-05,VIP,1
756,F,33,Abidjan,Mobile Money,2023-09-23,Occasionnel,0
757,F,18,Yamoussoukro,Boutique,2023-03-21,Fidèle,1
758,M,38,Gagnoa,Réseaux sociaux,2022-07-12,Nouveau,1
759,F,46,Abidjan,Mobile Money,2022-12-23,Nouveau,1
760,F,38,Abidjan,Partenaire,2023-09-29,Occasionnel,1
761,M,40,San-Pédro,Mobile Money,2023-02-09,Occasionnel,1
762,F,29,Abidjan,Site Web,2023-02-02,Occasionnel,1
763,F,18,Abengourou,Partenaire,2022-01-16,Occasionnel,1
764,F,41,Bouaké,Site Web,2024-10-28,Occasionnel,1
765,M,53,Abidjan,Réseaux sociaux,2024-07-05,Fidèle,1
766,F,46,Abidjan,Partenaire,2022-10-07,Nouveau,1
767,F,18,Abidjan,Site Web,2022-05-31,Nouveau,1
768,F,18,Daloa,Site Web,2024-07-03,Régulier,1
769,F,24,Abidjan,Mobile Money,2024-07-05,Régulier,1
770,M,18,San-Pédro,Boutique,2024-09-09,Fidèle,0
771,F,34,Daloa,Mobile Money,2023-08-23,Nouveau,1
772,M,38,Korhogo,Réseaux sociaux,2024-03-16,Nouveau,1
773,M,18,Korhogo,Site Web,2024-03-09,Fidèle,1
774,M,42,Abidjan,Site Web,2022-08-24,Nouveau,1
775,F,40,Abidjan,Partenaire,2023-07-28,Régulier,1
776,M,27,San-Pédro,Mobile Money,2022-10-13,Nouveau,1
777,M,32,Abidjan,Partenaire,2024-04-05,Occasionnel,1
778,F,18,Abidjan,Mobile Money,2024-11-29,Fidèle,1
779,M,30,Abidjan,Boutique,2022-03-25,Occasionnel,0
780,M,34,Abidjan,Site Web,2022-03-25,Nouveau,1
781,F,35,Korhogo,Boutique,2022-10-17,Régulier,1
782,M,38,Abidjan,Site Web,2022-05-09,Nouveau,1
783,F,36,Yamoussoukro,Site Web,2022-01-10,Nouveau,1
784,M,31,Gagnoa,Réseaux sociaux,2024-12-07,Occasionnel,1
785,M,37,Abidjan,Mobile Money,2023-09-30,Occasionnel,1
786,F,45,Daloa,Mobile Money,2024-04-30,Régulier,0
787,M,32,Abidjan,Mobile Money,2023-09-12,Occasionnel,1
788,F,37,Abidjan,Boutique,2024-03-28,Occasionnel,1
789,M,31,Abidjan,Mobile Money,2024-01-22,Nouveau,1
790,M,26,Abidjan,Mobile Money,2022-06-25,Fidèle,1
791,F,39,Abidjan,Réseaux sociaux,2022-06-14,Nouveau,1
792,F,27,Abidjan,Partenaire,2023-06-20,Fidèle,1
793,F,38,Abidjan,Réseaux sociaux,2023-02-11,Occasionnel,0
794,F,34,Abidjan,Mobile Money,2024-07-09,Occasionnel,1
795,F,30,Yamoussoukro,Boutique,2022-12-02,Régulier,0
796,F,30,Abidjan,Mobile Money,2022-12-27,Occasionnel,0
797,F,28,San-Pédro,Boutique,2023-08-03,Régulier,0
798,F,18,Man,Boutique,2022-07-31,Fidèle,1
799,M,38,Yamoussoukro,Partenaire,2024-07-29,Fidèle,1
800,M,36,Bouaké,Site Web,2022-01-12,Occasionnel,1
801,M,43,Yamoussoukro,Mobile Money,2024-07-17,Régulier,1
802,F,28,Yamoussoukro,Site Web,2023-11-13,Occasionnel,1
803,M,54,Man,Partenaire,2024-08-30,Régulier,1
804,M,29,Gagnoa,Mobile Money,2022-11-18,Nouveau,1
805,F,24,Abidjan,Réseaux sociaux,2024-09-12,Nouveau,1
806,F,23,Bouaké,Mobile Money,2024-08-03,Occasionnel,1
807,M,18,San-Pédro,Mobile Money,2023-05-16,Nouveau,1
808,F,50,Abidjan,Réseaux sociaux,2022-11-07,Régulier,1
809,F,49,Abidjan,Mobile Money,2022-08-04,Nouveau,0
810,M,40,Yamoussoukro,Site Web,2022-06-15,Nouveau,1
811,F,24,Yamoussoukro,Mobile Money,2023-10-01,Régulier,1
812,F,53,Abidjan,Site Web,2024-11-17,Occasionnel,1
813,M,30,Abidjan,Site Web,2023-09-12,VIP,1
814,M,31,Abidjan,Réseaux sociaux,2024-11-22,Nouveau,1
815,F,49,Bouaké,Réseaux sociaux,2024-04-07,Nouveau,1
816,M,41,Man,Site Web,2024-01-21,Nouveau,0
817,M,58,Korhogo,Boutique,2024-03-04,Occasionnel,1
818,M,36,Abidjan,Mobile Money,2024-10-13,Nouveau,1
819,M,29,Abidjan,Site Web,2024-07-28,Régulier,1
820,F,27,Daloa,Boutique,2022-06-27,Nouveau,1
821,F,18,Yamoussoukro,Mobile Money,2023-10-03,Fidèle,1
822,M,30,Abidjan,Partenaire,2023-05-20,Occasionnel,0
823,F,46,Abidjan,Mobile Money,2024-08-20,Régulier,1
824,M,40,Abidjan,Mobile Money,2022-08-12,Nouveau,1
825,M,34,Daloa,Réseaux sociaux,2024-06-16,Nouveau,0
826,F,23,Bouaké,Boutique,2023-06-09,Occasionnel,1
827,M,36,Abidjan,Site Web,2024-10-17,Occasionnel,0
828,F,45,Man,Mobile Money,2024-05-16,Occasionnel,1
829,M,38,Yamoussoukro,Boutique,2023-01-13,Nouveau,1
830,F,35,Man,Site Web,2024-07-14,Nouveau,1
831,M,25,Abidjan,Mobile Money,2022-07-25,VIP,0
832,M,43,Abidjan,Site Web,2022-01-05,Nouveau,0
